y_true,y_predict
8.90999984741211,11.467116
0.449999988079071,4.8015537
2.54999995231628,2.0712454
-38.8139991760254,-34.557068
0.0,21.87886
39.2999992370605,23.01111
5.21640014648438,4.614379
6.56879997253418,8.337219
38.023998260498,22.090563
22.7999992370605,12.342056
41.2620010375977,18.533573
13.7861995697021,6.851511
41.6399993896484,24.464212
6.17999982833862,24.8233
16.6200008392334,15.838848
26.0568008422852,20.59157
0.0,9.824336
0.990000009536743,11.757708
-14.378999710083,11.678849
27.3167991638184,23.439207
17.3376007080078,14.227736
-10.2600002288818,-10.377131
-57.9599990844727,-66.34087
-14.0928001403809,-14.237715
-26.7329998016357,-33.20376
142.080001831055,107.36899
-0.675000011920929,4.090801
78.9599990844727,98.10294
15.2639999389648,7.2893577
85.1999969482422,127.17457
164.996994018555,48.78557
30.7859992980957,12.935734
41.2019996643066,23.834162
12.0600004196167,9.959484
28.0799999237061,19.522135
61.6199989318848,78.559425
39.9599990844727,23.388985
2.30999994277954,-20.143877
74.9749984741211,79.42381
-45.9953994750977,-46.057926
128.160003662109,56.766117
0.239999994635582,3.8858545
3.67840003967285,2.71438
53.0438995361328,53.019215
-3.97199988365173,-3.2938921
6.09999990463257,13.804659
5.46000003814697,6.6815333
-75.5719985961914,-48.24061
-35.6720008850098,-25.836895
1.66799998283386,13.120103
-87.7360000610352,-98.15997
31.085599899292,18.906572
24.9599990844727,15.062243
-4.36800003051758,-8.578317
-33.1040000915527,-67.92956
13.7427997589111,10.98297
6.79150009155273,5.910637
25.1200008392334,61.88945
-132.52799987793,-165.17282
73.3679962158203,33.377182
4.92000007629395,13.748208
146.339996337891,72.421326
-266.183990478516,-226.8566
131.580001831055,24.444029
35.7000007629395,20.948559
-27.5400009155273,-16.028912
11.6999998092651,9.412525
4.38000011444092,3.435178
-2.03999996185303,-5.6836395
1.5,3.1858354
16.3799991607666,67.91585
7.66800022125244,9.431729
2.66400003433228,8.772812
-19.6650009155273,31.952534
19.4220008850098,12.646758
33.9000015258789,84.66457
-17.7119998931885,-8.54708
32.6627998352051,-7.0631914
8.85599994659424,63.856686
20.0851001739502,19.801407
1.86880004405975,2.1359355
2.93720006942749,12.365532
68.9759979248047,53.890766
1.19700002670288,4.042294
3.24000000953674,13.827126
18.2112007141113,17.311663
24.8199996948242,-84.502205
-306.600006103516,-261.9328
49.5,23.548416
29.9699993133545,16.905085
3.11039996147156,6.7465653
115.185997009277,78.33477
10.3472995758057,52.62422
66.073600769043,59.47326
11.8800001144409,16.05314
7.67999982833862,25.754665
3.18400001525879,-6.831906
-139.608001708984,-68.06243
73.3499984741211,98.62444
38.2200012207031,23.548416
0.449999988079071,3.75202
1.20000004768372,32.70831
73.4400024414063,64.62844
126.120002746582,62.231518
1.08000004291534,2.4613438
31.0200004577637,40.327034
0.933600008487701,28.616642
5.06879997253418,7.7031
1.72479999065399,2.6475892
-176.544006347656,-77.73721
10.0200004577637,15.533333
-229.195999145508,-68.91868
7.60500001907349,11.273782
8.86079978942871,9.372523
3.96000003814697,5.7359376
4.13880014419556,-3.227209
53.9819984436035,50.266953
4.32000017166138,6.632793
65.1284027099609,55.314236
35.0973014831543,87.56955
