y_true,y_predict
8.90999984741211,11.79688
0.449999988079071,4.8174148
2.54999995231628,2.536989
-38.8139991760254,-30.580448
0.0,21.802362
39.2999992370605,23.41102
5.21640014648438,5.6644874
6.56879997253418,8.236657
38.023998260498,20.623226
22.7999992370605,12.700809
41.2620010375977,17.944616
13.7861995697021,6.207324
41.6399993896484,24.771261
6.17999982833862,23.745598
16.6200008392334,15.426895
26.0568008422852,19.478317
0.0,7.540557
0.990000009536743,11.643507
-14.378999710083,16.973621
27.3167991638184,23.459274
17.3376007080078,18.044952
-10.2600002288818,-10.273321
-57.9599990844727,-70.302895
-14.0928001403809,-13.858792
-26.7329998016357,-33.903942
142.080001831055,96.82676
-0.675000011920929,2.4324143
78.9599990844727,102.756516
15.2639999389648,6.86008
85.1999969482422,121.54811
164.996994018555,34.504307
30.7859992980957,15.897655
41.2019996643066,23.434484
12.0600004196167,9.557409
28.0799999237061,20.043215
61.6199989318848,82.1206
39.9599990844727,23.110516
2.30999994277954,-16.8719
74.9749984741211,70.854416
-45.9953994750977,-65.14606
128.160003662109,66.56247
0.239999994635582,4.5893207
3.67840003967285,0.90867895
53.0438995361328,49.097282
-3.97199988365173,-2.5296388
6.09999990463257,14.635622
5.46000003814697,6.93405
-75.5719985961914,-51.39894
-35.6720008850098,-23.757286
1.66799998283386,10.295809
-87.7360000610352,-76.86582
31.085599899292,27.510103
24.9599990844727,17.195057
-4.36800003051758,-10.654974
-33.1040000915527,-68.4511
13.7427997589111,9.997173
6.79150009155273,6.7315836
25.1200008392334,65.62562
-132.52799987793,-156.9996
73.3679962158203,34.640472
4.92000007629395,12.054693
146.339996337891,66.63192
-266.183990478516,-233.41162
131.580001831055,28.22334
35.7000007629395,21.852577
-27.5400009155273,-14.185308
11.6999998092651,9.961213
4.38000011444092,4.3890247
-2.03999996185303,-6.359002
1.5,3.527207
16.3799991607666,67.81808
7.66800022125244,9.852845
2.66400003433228,7.08899
-19.6650009155273,29.472567
19.4220008850098,9.018251
33.9000015258789,92.248314
-17.7119998931885,-10.449397
32.6627998352051,1.9977369
8.85599994659424,62.551655
20.0851001739502,15.683305
1.86880004405975,1.933652
2.93720006942749,12.67554
68.9759979248047,56.19181
1.19700002670288,2.9330707
3.24000000953674,11.815911
18.2112007141113,15.0770035
24.8199996948242,-89.09383
-306.600006103516,-277.06497
49.5,23.588156
29.9699993133545,18.053915
3.11039996147156,7.1398683
115.185997009277,79.43772
10.3472995758057,58.83884
66.073600769043,56.922905
11.8800001144409,15.95939
7.67999982833862,25.040697
3.18400001525879,-5.671334
-139.608001708984,-84.361244
73.3499984741211,96.31948
38.2200012207031,23.588156
0.449999988079071,4.3802423
1.20000004768372,32.77262
73.4400024414063,68.421
126.120002746582,87.1285
1.08000004291534,3.329111
31.0200004577637,42.70166
0.933600008487701,26.53799
5.06879997253418,7.4336767
1.72479999065399,2.0934265
-176.544006347656,-73.23457
10.0200004577637,14.107081
-229.195999145508,-29.66373
7.60500001907349,8.874558
8.86079978942871,7.385196
3.96000003814697,5.3367014
4.13880014419556,-0.5406793
53.9819984436035,44.483925
4.32000017166138,6.647877
65.1284027099609,59.885937
35.0973014831543,89.635864
0.0,74.27207
17.1000003814697,28.756699
8.45639991760254,9.670488
-18.3600006103516,-11.184188
4.1399998664856,18.702549
27.2411994934082,20.718273
-6.80000019073486,-11.719639
8.27999973297119,119.19678
26.7199993133545,15.487815
3.69000005722046,8.398084
56.742000579834,28.59548
-1.31040000915527,-1.1189678
83.450798034668,40.00904
-8.59739971160889,-5.189536
