y_true,y_predict
8.90999984741211,12.619236232018867
0.449999988079071,0.8522522313471221
2.54999995231628,0.5691811621673712
-38.8139991760254,-40.20314497422499
0.0,18.79507806015441
39.2999992370605,28.270406331651145
5.21640014648438,5.896729161203719
6.56879997253418,5.798955841164522
38.023998260498,25.938068373092932
22.7999992370605,14.109941480967525
41.2620010375977,0.8563574563571519
13.7861995697021,1.2935732654746115
41.6399993896484,20.84391666383285
6.17999982833862,25.713674446684983
16.6200008392334,17.33051381557261
26.0568008422852,23.54525497506743
0.0,0.16319005136325043
0.990000009536743,7.980364554999736
-14.378999710083,8.695739395246123
27.3167991638184,22.187248463357925
17.3376007080078,7.302208544558712
-10.2600002288818,-9.268465225572006
-57.9599990844727,-63.107308609839606
-14.0928001403809,-18.295611191672904
-26.7329998016357,-33.57268412359038
142.080001831055,89.8905961135874
-0.675000011920929,1.3335407866365172
78.9599990844727,106.91182613503939
15.2639999389648,4.057488889534495
85.1999969482422,119.9775154688016
164.996994018555,44.854220249395674
30.7859992980957,6.733956233557928
41.2019996643066,22.63594824785148
12.0600004196167,12.984821244734805
28.0799999237061,19.005907557344855
61.6199989318848,90.45981885137053
39.9599990844727,23.20536267616435
2.30999994277954,-17.31505968833502
74.9749984741211,94.0407035881932
-45.9953994750977,-50.52651549957944
128.160003662109,46.05297354693782
0.239999994635582,4.303467464570279
3.67840003967285,3.532403867937912
53.0438995361328,51.63342127842574
-3.97199988365173,-4.943782709949635
6.09999990463257,15.889887572913551
5.46000003814697,7.7622800827799265
-75.5719985961914,-39.32180295346405
-35.6720008850098,-24.072298327999356
1.66799998283386,8.296722658391221
-87.7360000610352,-61.70543337992833
31.085599899292,13.884333108140567
24.9599990844727,18.1819496484826
-4.36800003051758,-9.330504440229747
-33.1040000915527,-60.87373101978605
13.7427997589111,13.658639959626068
6.79150009155273,9.004231157846226
25.1200008392334,72.41973986970409
-132.52799987793,-150.1261068702448
73.3679962158203,33.83871142859763
4.92000007629395,8.727068889215081
146.339996337891,79.26590748886942
-266.183990478516,-173.24984836538363
131.580001831055,27.923021935085302
35.7000007629395,20.021939901895216
-27.5400009155273,-19.361731811057027
11.6999998092651,8.97513539118692
4.38000011444092,3.966948120523105
-2.03999996185303,-4.309887583086942
1.5,3.2740282687717768
16.3799991607666,68.49181821864647
7.66800022125244,8.70564412324669
2.66400003433228,5.546922282099745
-19.6650009155273,28.274809348708537
19.4220008850098,11.519920178741067
33.9000015258789,85.44171758462112
-17.7119998931885,-13.668821603059317
32.6627998352051,9.487115760354683
8.85599994659424,56.227687904183284
20.0851001739502,15.923078367107866
1.86880004405975,0.8699494928606235
2.93720006942749,13.282495713561486
68.9759979248047,52.24087676838004
1.19700002670288,1.8494389536442817
3.24000000953674,9.801968062756936
18.2112007141113,15.74746830644294
24.8199996948242,-106.95646280576557
-306.600006103516,-202.97568635889027
49.5,26.610459781981305
29.9699993133545,16.35990589461263
3.11039996147156,3.3740120467584647
115.185997009277,94.05226921156795
10.3472995758057,83.69198872967785
66.073600769043,65.38772334859092
11.8800001144409,15.268314269051292
7.67999982833862,28.185039805752382
3.18400001525879,-7.133772856597203
-139.608001708984,-65.37018410965301
73.3499984741211,95.80408536640064
38.2200012207031,27.585886666991875
0.449999988079071,5.298586567018894
1.20000004768372,38.720429623867645
73.4400024414063,61.99502865703596
126.120002746582,140.8536030000114
1.08000004291534,2.3119922389537577
31.0200004577637,39.44312737067219
0.933600008487701,37.167585359110284
5.06879997253418,5.705634941289089
1.72479999065399,1.988612698008416
-176.544006347656,-79.94910286061354
10.0200004577637,18.446229982251786
-229.195999145508,-112.80721240903783
7.60500001907349,4.34727710190274
8.86079978942871,4.134913687023401
3.96000003814697,5.753079871886269
4.13880014419556,-0.5661852626078289
53.9819984436035,37.81683763025359
4.32000017166138,6.589718554474226
65.1284027099609,61.79501845492272
35.0973014831543,101.18864199509436
0.0,80.92104522821154
17.1000003814697,27.452510037046594
8.45639991760254,10.71139367820602
-18.3600006103516,-10.256640614702837
4.1399998664856,18.261128623183403
27.2411994934082,26.101432182579572
-6.80000019073486,-13.83218553526229
8.27999973297119,108.00986693653826
26.7199993133545,20.74370402097272
3.69000005722046,8.153042415567809
56.742000579834,25.47800310530532
-1.31040000915527,-5.180506606926041
83.450798034668,34.85280242338581
-8.59739971160889,-12.044269745737992
10.7639999389648,11.752403076869378
7.47520017623901,4.564525101548279
-15.2639999389648,-9.894367739601208
13.1999998092651,8.309526928020164
5.22720003128052,6.405069256932978
8.32680034637451,8.157445425906218
0.360000014305115,12.788375978556768
5.88000011444092,7.28860107737784
3.45000004768372,2.405947288673939
2.09999990463257,1.2511837539254902
8.82750034332275,9.68089234493379
-12.0064001083374,-13.318686514139522
36.3600006103516,49.92699100095486
17.2199993133545,7.155610132743678
19.5300006866455,10.951757081049802
17.7299995422363,1.0063099640144457
-45.0419998168945,-60.86833423323096
136.080001831055,118.76172246299014
5.48400020599365,3.0422856994646796
18.6840000152588,8.939449794382641
55.0800018310547,92.18889416856751
19.7999992370605,29.586452157265533
6.21736001968384,-58.65564978187827
42.8400001525879,116.91152729617752
19.5300006866455,15.250457494005811
6.59999990463257,10.042013005741113
3.21000003814697,2.920444708470395
-20.2800006866455,-15.454808999923012
17.5200004577637,21.72072669598291
10.1999998092651,37.32565109682949
8.81999969482422,10.426841898511457
-24.0319995880127,-13.716211372622492
32.6399993896484,32.634107907465356
-3.28800010681152,-3.537013575610184
0.540000021457672,7.24827216396082
3.92479991912842,8.191619625854749
71.4599990844727,40.968001087265996
-24.1919994354248,-10.662390860012334
43.6800003051758,29.35229597329566
11.4079999923706,0.011957159445511567
33.1199989318848,61.065681336179985
29.9808006286621,34.929507861058134
48.9000015258789,21.600694580182292
0.479999989271164,7.705803210367653
18.4799995422363,12.629918245352695
96.4160003662109,73.55906224709204
